DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,TRANSECT,PLOTNUM,LVGRASS,FORBS,CUYRDEAD,PRYRDEAD,WOODY,COMMENTS
PAB02,1,1991,8,7,000a,ir,,16,5.90,37.90,1.30,58.80,,
PAB02,1,1991,8,7,000a,ir,,17,13.60,4.90,5.60,43.50,,
PAB02,1,1991,8,7,000a,ir,,18,17.50,13.90,11.90,66.70,,
PAB02,1,1991,8,7,000a,ir,,19,38.20,21.20,11.40,106.30,,
PAB02,1,1991,8,7,000a,ir,,20,17.50,74.70,4.00,89.00,,
PAB02,1,1991,8,21,000a,ir,,1 ,16.54,11.83,2.95,40.00,,
PAB02,1,1991,8,21,000a,ir,,2 ,11.52,7.43,5.47,36.48,,
PAB02,1,1991,8,21,000a,ir,,3 ,24.94,7.26,9.04,72.48,,
PAB02,1,1991,8,21,000a,ir,,4 ,11.04,3.69,2.87,54.13,,
PAB02,1,1991,8,21,000a,ir,,5 ,25.62,20.78,12.21,60.80,,
PAB02,1,1991,8,21,000a,ir,,6 ,4.57,75.05,1.17,53.10,,
PAB02,1,1991,8,21,000a,ir,,7 ,8.69,23.74,4.30,63.45,,
PAB02,1,1991,8,21,000a,ir,,8 ,23.46,13.30,6.90,80.42,,
PAB02,1,1991,8,21,000a,ir,,9 ,20.68,16.11,8.39,66.62,,
PAB02,1,1991,8,21,000a,ir,,10,13.85,24.96,3.04,88.50,,
PAB02,1,1991,8,21,000a,ir,,11,5.63,29.65,4.03,55.53,,
PAB02,1,1991,8,21,000a,ir,,12,17.96,19.27,3.23,79.66,,
PAB02,1,1991,8,21,000a,ir,,13,29.22,26.09,7.07,109.48,,
PAB02,1,1991,8,21,000a,ir,,14,12.55,10.01,2.82,94.18,,
PAB02,1,1991,8,21,000a,ir,,15,2.34,32.06,0.14,46.80,,
PAB02,1,1991,8,21,000a,ir,,16,23.76,22.59,6.81,88.39,,
PAB02,1,1991,8,21,000a,ir,,17,16.96,7.45,13.58,64.42,,
PAB02,1,1991,8,21,000a,ir,,18,10.13,22.23,7.11,88.91,,
PAB02,1,1991,8,21,000a,ir,,19,25.59,35.05,12.25,122.25,,
PAB02,1,1991,8,21,000a,ir,,20,0.27,13.00,,95.77,,
PAB02,1,1991,9,17,000a,ir,,1 ,13.66,15.63,8.88,67.02,,
PAB02,1,1991,9,17,000a,ir,,2 ,13.58,6.19,13.38,48.34,,
PAB02,1,1991,9,17,000a,ir,,3 ,8.37,6.40,11.86,76.07,,
PAB02,1,1991,9,17,000a,ir,,4 ,13.26,12.50,13.93,59.52,,
PAB02,1,1991,9,17,000a,ir,,5 ,6.45,20.46,5.08,64.37,,
PAB02,1,1991,9,17,000a,ir,,6 ,5.26,36.46,1.73,122.26,,
PAB02,1,1991,9,17,000a,ir,,7 ,24.34,16.14,16.43,143.66,,
PAB02,1,1991,9,17,000a,ir,,8 ,5.09,19.02,2.30,48.28,,
PAB02,1,1991,9,17,000a,ir,,9 ,14.24,13.81,13.60,59.52,,
PAB02,1,1991,9,17,000a,ir,,10,15.80,20.92,8.76,120.48,,
PAB02,1,1991,9,17,000a,ir,,11,11.83,9.17,7.66,85.13,,
PAB02,1,1991,9,17,000a,ir,,12,21.12,9.84,11.58,63.41,,
PAB02,1,1991,9,17,000a,ir,,13,5.59,21.67,7.21,99.62,,
PAB02,1,1991,9,17,000a,ir,,14,6.92,17.05,14.28,55.78,,
PAB02,1,1991,9,17,000a,ir,,15,15.71,4.94,5.19,57.45,,
PAB02,1,1991,9,17,000a,ir,,16,5.05,6.37,2.08,151.03,,
PAB02,1,1991,9,17,000a,ir,,17,17.38,3.35,16.37,76.00,,
PAB02,1,1991,9,17,000a,ir,,18,14.14,14.14,16.61,124.99,,
PAB02,1,1991,9,17,000a,ir,,19,12.91,4.09,16.58,103.08,,
PAB02,1,1991,9,17,000a,ir,,20,4.36,41.22,1.16,124.72,,
PAB02,1,1991,5,15,001a,ir,,1 ,5.50,1.00,0.00,,,
PAB02,1,1991,5,15,001a,ir,,2 ,4.80,0.10,0.00,,,
PAB02,1,1991,5,15,001a,ir,,3 ,6.80,0.10,0.00,,,
PAB02,1,1991,5,15,001a,ir,,4 ,6.40,0.60,0.00,,,
PAB02,1,1991,5,15,001a,ir,,5 ,3.50,0.10,0.00,,,
PAB02,1,1991,5,15,001a,ir,,6 ,3.60,0.50,0.00,,,
PAB02,1,1991,5,15,001a,ir,,7 ,5.20,0.10,0.00,,,
PAB02,1,1991,5,15,001a,ir,,8 ,4.60,0.10,0.00,,,
PAB02,1,1991,5,15,001a,ir,,9 ,6.00,0.10,0.00,,,
PAB02,1,1991,5,15,001a,ir,,10,5.40,0.00,0.00,,,
PAB02,1,1991,5,15,001a,ir,,11,3.90,0.10,0.00,,,
PAB02,1,1991,5,15,001a,ir,,12,4.20,0.10,0.00,,,
PAB02,1,1991,5,15,001a,ir,,13,4.40,0.10,0.00,,,
PAB02,1,1991,5,15,001a,ir,,14,6.00,0.10,0.00,,,
PAB02,1,1991,5,15,001a,ir,,15,7.00,0.10,0.00,,,
PAB02,1,1991,5,15,001a,ir,,16,4.90,1.20,0.00,,,
PAB02,1,1991,5,15,001a,ir,,17,2.60,0.20,0.00,,,
PAB02,1,1991,5,15,001a,ir,,18,5.90,0.10,0.00,,,
PAB02,1,1991,5,15,001a,ir,,19,4.30,0.10,0.00,,,
PAB02,1,1991,5,15,001a,ir,,20,2.90,3.70,0.00,,,
PAB02,1,1991,5,29,001a,ir,,1 ,17.60,0.20,0.20,,,
PAB02,1,1991,5,29,001a,ir,,2 ,14.50,0.00,0.10,,,
PAB02,1,1991,5,29,001a,ir,,3 ,14.50,0.10,0.30,,,
PAB02,1,1991,5,29,001a,ir,,4 ,21.60,4.60,0.40,,,
PAB02,1,1991,5,29,001a,ir,,5 ,19.50,0.60,0.70,,,
PAB02,1,1991,5,29,001a,ir,,6 ,11.40,0.30,0.20,,,
PAB02,1,1991,5,29,001a,ir,,7 ,15.10,0.10,1.80,,,
PAB02,1,1991,5,29,001a,ir,,8 ,15.30,0.70,0.40,,,
PAB02,1,1991,5,29,001a,ir,,9 ,17.20,0.10,0.70,,,
PAB02,1,1991,5,29,001a,ir,,10,21.80,0.20,1.00,,,
PAB02,1,1991,5,29,001a,ir,,11,14.60,0.00,0.10,,,
PAB02,1,1991,5,29,001a,ir,,12,10.60,0.30,0.10,,,
PAB02,1,1991,5,29,001a,ir,,13,17.50,0.30,0.00,,,
PAB02,1,1991,5,29,001a,ir,,14,18.90,0.20,0.10,,,
PAB02,1,1991,5,29,001a,ir,,15,13.60,0.10,0.10,,,
PAB02,1,1991,5,29,001a,ir,,16,21.20,2.80,0.00,,,
PAB02,1,1991,5,29,001a,ir,,17,8.00,0.10,0.10,,,
PAB02,1,1991,5,29,001a,ir,,18,18.90,0.10,0.00,,,
PAB02,1,1991,5,29,001a,ir,,19,19.30,0.50,0.00,,,
PAB02,1,1991,5,29,001a,ir,,20,13.50,0.00,0.00,,,
PAB02,1,1991,6,12,001a,ir,,1 ,27.90,0.10,2.50,,,
PAB02,1,1991,6,12,001a,ir,,2 ,16.40,0.10,1.60,,,
PAB02,1,1991,6,12,001a,ir,,3 ,24.30,11.00,1.30,,,
PAB02,1,1991,6,12,001a,ir,,4 ,36.90,0.10,3.30,,,
PAB02,1,1991,6,12,001a,ir,,5 ,29.70,1.60,1.70,,,
PAB02,1,1991,6,12,001a,ir,,6 ,14.70,3.80,1.40,,,
PAB02,1,1991,6,12,001a,ir,,7 ,31.20,0.30,3.20,,,
PAB02,1,1991,6,12,001a,ir,,8 ,30.30,0.50,1.60,,,
PAB02,1,1991,6,12,001a,ir,,9 ,28.70,0.70,2.70,,,
PAB02,1,1991,6,12,001a,ir,,10,29.90,0.40,1.60,,,
PAB02,1,1991,6,12,001a,ir,,11,15.74,0.03,7.51,,,
PAB02,1,1991,6,12,001a,ir,,12,11.64,0.31,13.30,,,
PAB02,1,1991,6,12,001a,ir,,13,17.99,0.57,2.16,,,
PAB02,1,1991,6,12,001a,ir,,14,33.15,0.01,4.03,,,
PAB02,1,1991,6,12,001a,ir,,15,25.60,4.48,2.50,,,
PAB02,1,1991,6,12,001a,ir,,16,19.16,11.16,1.97,,,
PAB02,1,1991,6,12,001a,ir,,17,13.98,1.12,1.00,,,
PAB02,1,1991,6,12,001a,ir,,18,34.16,1.85,2.00,,,
PAB02,1,1991,6,12,001a,ir,,19,25.38,17.36,2.76,,,
PAB02,1,1991,6,12,001a,ir,,20,19.35,5.92,0.99,,,
PAB02,1,1991,6,26,001a,ir,,1 ,23.81,3.05,2.11,,,
PAB02,1,1991,6,26,001a,ir,,2 ,18.62,1.83,1.87,,,
PAB02,1,1991,6,26,001a,ir,,3 ,41.45,0.30,3.53,,,
PAB02,1,1991,6,26,001a,ir,,4 ,77.11,0.07,6.49,,,
PAB02,1,1991,6,26,001a,ir,,5 ,18.84,0.58,1.63,,,
PAB02,1,1991,6,26,001a,ir,,6 ,26.74,2.13,2.37,,,
PAB02,1,1991,6,26,001a,ir,,7 ,21.72,0.77,3.45,,,
PAB02,1,1991,6,26,001a,ir,,8 ,39.78,26.69,4.16,,,
PAB02,1,1991,6,26,001a,ir,,9 ,34.06,0.49,4.64,,,
PAB02,1,1991,6,26,001a,ir,,10,36.85,1.16,3.69,,,
PAB02,1,1991,6,26,001a,ir,,11,26.95,0.00,3.39,,,
PAB02,1,1991,6,26,001a,ir,,12,30.54,2.29,5.60,,,
PAB02,1,1991,6,26,001a,ir,,13,16.83,0.00,4.23,,,
PAB02,1,1991,6,26,001a,ir,,14,42.04,0.01,9.07,,,
PAB02,1,1991,6,26,001a,ir,,15,29.62,1.60,5.09,,,
PAB02,1,1991,6,26,001a,ir,,16,23.52,0.04,2.41,,,
PAB02,1,1991,6,26,001a,ir,,17,25.70,41.52,3.93,,,
PAB02,1,1991,6,26,001a,ir,,18,33.86,0.80,5.33,,,
PAB02,1,1991,6,26,001a,ir,,19,15.36,1.54,2.23,,,
PAB02,1,1991,6,26,001a,ir,,20,37.31,2.42,3.99,,,
PAB02,1,1991,7,10,001a,ir,,1 ,43.40,1.40,4.80,,,
PAB02,1,1991,7,10,001a,ir,,2 ,21.40,0.40,3.50,,,
PAB02,1,1991,7,10,001a,ir,,3 ,38.40,0.50,5.80,,,
PAB02,1,1991,7,10,001a,ir,,4 ,55.50,13.10,8.20,,,
PAB02,1,1991,7,10,001a,ir,,5 ,25.40,2.60,4.20,,,
PAB02,1,1991,7,10,001a,ir,,6 ,33.40,1.20,4.60,,,
PAB02,1,1991,7,10,001a,ir,,7 ,48.30,0.90,7.80,,,
PAB02,1,1991,7,10,001a,ir,,8 ,36.50,1.10,6.80,,,
PAB02,1,1991,7,10,001a,ir,,9 ,62.00,0.20,10.20,,,
PAB02,1,1991,7,10,001a,ir,,10,40.60,0.10,5.60,,,
PAB02,1,1991,7,10,001a,ir,,11,34.42,0.00,8.08,,,
PAB02,1,1991,7,10,001a,ir,,12,32.64,0.23,6.88,,,
PAB02,1,1991,7,10,001a,ir,,13,20.61,0.00,3.62,,,
PAB02,1,1991,7,10,001a,ir,,14,36.05,0.01,11.27,,,
PAB02,1,1991,7,10,001a,ir,,15,30.48,7.24,7.21,,,
PAB02,1,1991,7,10,001a,ir,,16,31.27,0.19,6.04,,,
PAB02,1,1991,7,10,001a,ir,,17,41.09,0.75,8.01,,,
PAB02,1,1991,7,10,001a,ir,,18,35.69,1.06,8.94,,,
PAB02,1,1991,7,10,001a,ir,,19,21.01,1.26,4.35,,,
PAB02,1,1991,7,10,001a,ir,,20,22.83,0.06,3.73,,,
PAB02,1,1991,7,24,001a,ir,,1 ,50.59,0.01,8.37,,,
PAB02,1,1991,7,24,001a,ir,,2 ,26.39,0.33,4.67,,,
PAB02,1,1991,7,24,001a,ir,,3 ,32.44,0.01,7.05,,,
PAB02,1,1991,7,24,001a,ir,,4 ,28.84,0.10,8.08,,,
PAB02,1,1991,7,24,001a,ir,,5 ,27.51,0.63,4.90,,,
PAB02,1,1991,7,24,001a,ir,,6 ,32.63,0.08,6.33,,,
PAB02,1,1991,7,24,001a,ir,,7 ,35.46,8.45,10.79,,,
PAB02,1,1991,7,24,001a,ir,,8 ,62.21,2.18,13.32,,,
PAB02,1,1991,7,24,001a,ir,,9 ,47.44,1.34,14.65,,,
PAB02,1,1991,7,24,001a,ir,,10,34.60,0.13,5.75,,,
PAB02,1,1991,7,24,001a,ir,,11,48.82,0.02,10.08,,,
PAB02,1,1991,7,24,001a,ir,,12,34.65,0.29,10.56,,,
PAB02,1,1991,7,24,001a,ir,,13,20.87,0.00,5.78,,,
PAB02,1,1991,7,24,001a,ir,,14,42.80,4.88,13.58,,,
PAB02,1,1991,7,24,001a,ir,,15,34.13,0.11,10.94,,,
PAB02,1,1991,7,24,001a,ir,,16,22.87,0.10,5.78,,,
PAB02,1,1991,7,24,001a,ir,,17,30.33,0.47,9.57,,,
PAB02,1,1991,7,24,001a,ir,,18,37.47,,12.34,,,
PAB02,1,1991,7,24,001a,ir,,19,26.23,0.17,5.06,,,
PAB02,1,1991,7,24,001a,ir,,20,27.18,7.63,7.67,,,
PAB02,1,1991,8,7,001a,ir,,1 ,36.20,1.50,13.00,,,
PAB02,1,1991,8,7,001a,ir,,2 ,27.30,0.40,5.90,,,
PAB02,1,1991,8,7,001a,ir,,3 ,29.80,5.50,9.30,,,
PAB02,1,1991,8,7,001a,ir,,4 ,36.70,2.70,11.30,,,
PAB02,1,1991,8,7,001a,ir,,5 ,32.40,0.10,10.40,,,
PAB02,1,1991,8,7,001a,ir,,6 ,26.80,0.50,12.40,,,
PAB02,1,1991,8,7,001a,ir,,7 ,33.60,0.20,13.90,,,
PAB02,1,1991,8,7,001a,ir,,8 ,43.40,0.10,13.90,,,
PAB02,1,1991,8,7,001a,ir,,9 ,29.20,0.10,18.50,,,
PAB02,1,1991,8,7,001a,ir,,10,42.00,0.20,11.10,,,
PAB02,1,1991,8,7,001a,ir,,11,26.00,0.00,9.30,,,
PAB02,1,1991,8,7,001a,ir,,12,35.10,1.70,12.80,,,
PAB02,1,1991,8,7,001a,ir,,13,50.60,0.10,12.90,,,
PAB02,1,1991,8,7,001a,ir,,14,23.80,0.00,8.70,,,
PAB02,1,1991,8,7,001a,ir,,15,29.00,0.90,12.40,,,
PAB02,1,1991,8,7,001a,ir,,16,24.20,8.10,9.70,,,
PAB02,1,1991,8,7,001a,ir,,17,36.80,0.00,18.20,,,
PAB02,1,1991,8,7,001a,ir,,18,37.00,0.20,12.60,,,
PAB02,1,1991,8,7,001a,ir,,19,29.30,0.00,11.70,,,
PAB02,1,1991,8,7,001a,ir,,20,51.10,8.00,11.00,,,
PAB02,1,1991,8,21,001a,ir,,1 ,33.12,2.43,11.01,,,
PAB02,1,1991,8,21,001a,ir,,2 ,31.56,0.30,13.27,,,
PAB02,1,1991,8,21,001a,ir,,3 ,27.14,9.79,11.93,,,
PAB02,1,1991,8,21,001a,ir,,4 ,45.79,0.16,13.40,,,
PAB02,1,1991,8,21,001a,ir,,5 ,32.94,0.50,16.07,,,
PAB02,1,1991,8,21,001a,ir,,6 ,,0.22,19.13,,,
PAB02,1,1991,8,21,001a,ir,,7 ,62.60,1.64,19.02,,,
PAB02,1,1991,8,21,001a,ir,,8 ,40.35,0.21,16.23,,,
PAB02,1,1991,8,21,001a,ir,,9 ,42.12,,24.58,,,
PAB02,1,1991,8,21,001a,ir,,10,34.62,1.47,14.33,,,
PAB02,1,1991,8,21,001a,ir,,11,25.46,,14.91,,,
PAB02,1,1991,8,21,001a,ir,,12,31.08,3.60,15.64,,,
PAB02,1,1991,8,21,001a,ir,,13,22.59,,9.59,,,
PAB02,1,1991,8,21,001a,ir,,14,32.68,,20.35,,,
PAB02,1,1991,8,21,001a,ir,,15,37.86,0.11,15.25,,,
PAB02,1,1991,8,21,001a,ir,,16,28.88,0.00,12.48,,,
PAB02,1,1991,8,21,001a,ir,,17,33.21,0.00,19.05,,,
PAB02,1,1991,8,21,001a,ir,,18,45.27,0.24,24.88,,,
PAB02,1,1991,8,21,001a,ir,,19,24.51,0.10,9.85,,,
PAB02,1,1991,8,21,001a,ir,,20,36.99,9.72,15.25,,,
PAB02,1,1991,9,17,001a,ir,,1 ,35.31,,16.50,,,
PAB02,1,1991,9,17,001a,ir,,2 ,17.24,,20.58,,,
PAB02,1,1991,9,17,001a,ir,,3 ,18.11,8.36,15.53,,,
PAB02,1,1991,9,17,001a,ir,,4 ,50.39,,20.19,,,
PAB02,1,1991,9,17,001a,ir,,5 ,25.33,1.32,19.38,,,
PAB02,1,1991,9,17,001a,ir,,6 ,22.55,6.28,20.53,,,
PAB02,1,1991,9,17,001a,ir,,7 ,34.16,0.25,24.74,,,
PAB02,1,1991,9,17,001a,ir,,8 ,30.79,0.03,37.00,,,
PAB02,1,1991,9,17,001a,ir,,9 ,18.99,,32.83,,,
PAB02,1,1991,9,17,001a,ir,,10,17.65,,26.20,,,
PAB02,1,1991,9,17,001a,ir,,11,28.17,2.24,18.56,,,
PAB02,1,1991,9,17,001a,ir,,12,23.35,,23.46,,,
PAB02,1,1991,9,17,001a,ir,,13,19.16,,20.73,,,
PAB02,1,1991,9,17,001a,ir,,14,17.48,,21.63,,,
PAB02,1,1991,9,17,001a,ir,,15,10.54,2.67,14.37,,,
PAB02,1,1991,9,17,001a,ir,,16,15.00,,10.62,,,
PAB02,1,1991,9,17,001a,ir,,17,18.62,,25.24,,,
PAB02,1,1991,9,17,001a,ir,,18,11.03,1.26,11.74,,,
PAB02,1,1991,9,17,001a,ir,,19,10.14,0.35,20.07,,,
PAB02,1,1991,9,17,001a,ir,,20,32.62,5.52,22.63,,,
PAB02,1,1992,5,6,001a,ir,,1 ,3.61,0.00,0.00,0.00,-99.90,no c. dead
PAB02,1,1992,5,6,001a,ir,,2 ,2.35,0.00,0.00,0.00,-99.90,
PAB02,1,1992,5,6,001a,ir,,3 ,1.88,0.11,0.00,0.00,-99.90,
PAB02,1,1992,5,6,001a,ir,,4 ,3.59,0.00,0.00,0.00,-99.90,
PAB02,1,1992,5,6,001a,ir,,5 ,3.57,0.04,0.00,0.00,-99.90,
PAB02,1,1992,5,6,001a,ir,,6 ,3.15,0.17,0.00,0.00,-99.90,
PAB02,1,1992,5,6,001a,ir,,7 ,2.97,0.00,0.00,0.00,-99.90,
PAB02,1,1992,5,6,001a,ir,,8 ,3.50,0.00,0.00,0.00,-99.90,
PAB02,1,1992,5,6,001a,ir,,9 ,3.71,0.00,0.00,0.00,-99.90,
PAB02,1,1992,5,6,001a,ir,,10,3.76,0.00,0.00,0.00,-99.90,
PAB02,1,1992,5,6,001a,ir,,11,2.85,0.00,0.00,0.00,-99.90,
PAB02,1,1992,5,6,001a,ir,,12,2.27,0.01,0.00,0.00,-99.90,
PAB02,1,1992,5,6,001a,ir,,13,3.77,0.00,0.00,0.00,-99.90,
PAB02,1,1992,5,6,001a,ir,,14,2.72,0.01,0.00,0.00,-99.90,
PAB02,1,1992,5,6,001a,ir,,15,3.67,0.03,0.00,0.00,-99.90,
PAB02,1,1992,5,6,001a,ir,,16,5.14,0.00,0.00,0.00,-99.90,
PAB02,1,1992,5,6,001a,ir,,17,2.10,0.78,0.00,0.00,-99.90,
PAB02,1,1992,5,6,001a,ir,,18,2.61,0.05,0.00,0.00,-99.90,
PAB02,1,1992,5,6,001a,ir,,19,2.57,0.24,0.00,0.00,-99.90,
PAB02,1,1992,5,6,001a,ir,,20,4.80,0.00,0.00,0.00,-99.90,
PAB02,1,1992,5,4,020a,ir,,1 ,2.68,12.06,0.00,72.53,-99.90,
PAB02,1,1992,5,4,020a,ir,,2 ,3.97,0.75,0.00,72.04,-99.90,
PAB02,1,1992,5,4,020a,ir,,3 ,3.98,0.98,0.00,71.97,-99.90,
PAB02,1,1992,5,4,020a,ir,,4 ,6.20,0.68,0.00,68.97,-99.90,
PAB02,1,1992,5,4,020a,ir,,5 ,2.91,0.57,0.00,74.89,-99.90,
PAB02,1,1992,5,4,020a,ir,,6 ,2.87,8.89,0.00,93.20,-99.90,
PAB02,1,1992,5,4,020a,ir,,7 ,6.49,3.63,0.00,72.05,-99.90,
PAB02,1,1992,5,4,020a,ir,,8 ,6.00,8.53,0.00,71.34,-99.90,
PAB02,1,1992,5,4,020a,ir,,9 ,2.18,8.82,0.00,68.12,-99.90,
PAB02,1,1992,5,4,020a,ir,,10,0.56,5.59,0.00,218.80,-99.90,
PAB02,1,1992,5,4,020a,ir,,11,0.91,3.28,0.00,132.12,-99.90,
PAB02,1,1992,5,4,020a,ir,,12,1.27,0.04,0.00,147.30,-99.90,
PAB02,1,1992,5,4,020a,ir,,13,5.44,1.94,0.00,90.62,-99.90,
PAB02,1,1992,5,4,020a,ir,,14,1.56,1.16,0.00,114.68,-99.90,
PAB02,1,1992,5,4,020a,ir,,15,3.24,2.91,0.00,97.07,-99.90,
PAB02,1,1992,5,4,020a,ir,,16,15.53,3.97,0.00,154.98,-99.90,
PAB02,1,1992,5,4,020a,ir,,17,0.31,0.15,0.00,161.35,-99.90,
PAB02,1,1992,5,4,020a,ir,,18,0.77,6.27,0.00,136.13,-99.90,
PAB02,1,1992,5,4,020a,ir,,19,4.85,12.87,0.00,94.40,-99.90,
PAB02,1,1992,5,4,020a,ir,,20,2.17,0.14,0.00,102.86,-99.90,
PAB02,1,1992,5,18,001a,ir,,1 ,7.61,0.00,0.22,0.00,-99.90,
PAB02,1,1992,5,18,001a,ir,,2 ,10.86,0.18,0.21,0.00,-99.90,
PAB02,1,1992,5,18,001a,ir,,3 ,7.32,0.10,0.02,0.00,-99.90,
PAB02,1,1992,5,18,001a,ir,,4 ,11.19,0.68,0.20,0.00,-99.90,
PAB02,1,1992,5,18,001a,ir,,5 ,10.64,3.23,0.08,0.00,-99.90,
PAB02,1,1992,5,18,001a,ir,,6 ,7.10,2.68,0.12,0.00,-99.90,
PAB02,1,1992,5,18,001a,ir,,7 ,14.07,0.00,0.12,0.00,-99.90,
PAB02,1,1992,5,18,001a,ir,,8 ,9.95,0.05,0.26,0.00,-99.90,
PAB02,1,1992,5,18,001a,ir,,9 ,12.47,0.00,0.24,0.00,-99.90,
PAB02,1,1992,5,18,001a,ir,,10,16.48,0.01,0.29,0.00,-99.90,
PAB02,1,1992,5,18,001a,ir,,11,5.58,1.62,0.24,0.00,-99.90,
PAB02,1,1992,5,18,001a,ir,,12,7.48,1.26,0.15,0.00,-99.90,
PAB02,1,1992,5,18,001a,ir,,13,10.98,0.00,0.25,0.00,-99.90,
PAB02,1,1992,5,18,001a,ir,,14,10.77,0.00,0.11,0.00,-99.90,
PAB02,1,1992,5,18,001a,ir,,15,4.00,0.00,0.18,0.00,-99.90,
PAB02,1,1992,5,18,001a,ir,,16,14.08,0.00,0.19,0.00,-99.90,
PAB02,1,1992,5,18,001a,ir,,17,10.83,0.00,0.08,0.00,-99.90,
PAB02,1,1992,5,18,001a,ir,,18,8.96,1.53,0.00,0.00,-99.90,
PAB02,1,1992,5,18,001a,ir,,19,10.03,0.00,0.05,0.00,-99.90,
PAB02,1,1992,5,18,001a,ir,,20,13.05,2.39,0.11,0.00,-99.90,
PAB02,1,1992,5,19,020a,ir,,1 ,4.42,10.98,0.00,124.84,-99.90,
PAB02,1,1992,5,19,020a,ir,,2 ,4.96,6.95,0.06,140.92,-99.90,
PAB02,1,1992,5,19,020a,ir,,3 ,5.05,2.85,0.00,120.51,-99.90,
PAB02,1,1992,5,19,020a,ir,,4 ,5.60,3.74,0.03,75.22,-99.90,
PAB02,1,1992,5,19,020a,ir,,5 ,8.66,1.29,0.11,142.06,-99.90,
PAB02,1,1992,5,19,020a,ir,,6 ,6.82,14.17,0.00,150.51,-99.90,
PAB02,1,1992,5,19,020a,ir,,7 ,9.84,11.16,0.00,109.94,-99.90,
PAB02,1,1992,5,19,020a,ir,,8 ,4.54,10.00,0.00,78.64,-99.90,
PAB02,1,1992,5,19,020a,ir,,9 ,6.42,9.54,0.00,73.72,-99.90,
PAB02,1,1992,5,19,020a,ir,,10,4.58,4.23,0.00,109.76,-99.90,
PAB02,1,1992,5,19,020a,ir,,11,2.09,8.21,0.00,168.83,-99.90,
PAB02,1,1992,5,19,020a,ir,,12,3.46,1.40,0.00,124.25,-99.90,
PAB02,1,1992,5,19,020a,ir,,13,5.49,1.60,0.00,90.00,-99.90,
PAB02,1,1992,5,19,020a,ir,,14,6.31,0.87,0.00,209.60,-99.90,
PAB02,1,1992,5,19,020a,ir,,15,4.97,1.51,0.00,106.01,-99.90,
PAB02,1,1992,5,19,020a,ir,,16,10.30,0.56,0.00,118.80,-99.90,
PAB02,1,1992,5,19,020a,ir,,17,3.56,12.70,0.00,201.55,-99.90,
PAB02,1,1992,5,19,020a,ir,,18,2.47,11.27,0.00,132.27,-99.90,
PAB02,1,1992,5,19,020a,ir,,19,5.99,13.52,0.00,114.20,-99.90,
PAB02,1,1992,5,19,020a,ir,,20,5.02,0.02,0.00,136.53,-99.90,
PAB02,1,1992,6,3,001a,ir,,1 ,18.92,0.07,0.04,0.00,-99.90,
PAB02,1,1992,6,3,001a,ir,,2 ,19.70,0.48,0.06,0.00,-99.90,
PAB02,1,1992,6,3,001a,ir,,3 ,12.53,0.60,0.00,0.00,-99.90,
PAB02,1,1992,6,3,001a,ir,,4 ,12.70,0.00,0.08,0.00,-99.90,
PAB02,1,1992,6,3,001a,ir,,5 ,14.63,0.72,0.11,0.00,-99.90,
PAB02,1,1992,6,3,001a,ir,,6 ,15.88,0.86,0.19,0.00,-99.90,
PAB02,1,1992,6,3,001a,ir,,7 ,18.75,0.06,0.12,0.00,-99.90,
PAB02,1,1992,6,3,001a,ir,,8 ,12.57,0.06,0.45,0.00,-99.90,
PAB02,1,1992,6,3,001a,ir,,9 ,17.70,0.00,0.18,0.00,-99.90,
PAB02,1,1992,6,3,001a,ir,,10,23.34,0.22,0.59,0.00,-99.90,
PAB02,1,1992,6,3,001a,ir,,11,17.46,0.00,0.27,0.00,-99.90,
PAB02,1,1992,6,3,001a,ir,,12,13.73,0.00,0.10,0.00,-99.90,
PAB02,1,1992,6,3,001a,ir,,13,19.01,0.28,0.12,0.00,-99.90,
PAB02,1,1992,6,3,001a,ir,,14,16.67,0.00,0.05,0.00,-99.90,
PAB02,1,1992,6,3,001a,ir,,15,17.39,0.07,0.03,0.00,-99.90,
PAB02,1,1992,6,3,001a,ir,,16,14.87,0.00,0.18,0.00,-99.90,
PAB02,1,1992,6,3,001a,ir,,17,11.06,2.79,0.00,0.00,-99.90,
PAB02,1,1992,6,3,001a,ir,,18,16.74,0.00,0.03,0.00,-99.90,
PAB02,1,1992,6,3,001a,ir,,19,18.92,0.00,0.09,0.00,-99.90,
PAB02,1,1992,6,3,001a,ir,,20,16.16,0.00,0.25,0.00,-99.90,
PAB02,1,1992,6,3,020a,ir,,1 ,5.27,25.32,0.00,80.30,-99.90,
PAB02,1,1992,6,3,020a,ir,,2 ,9.60,13.40,0.00,110.40,-99.90,
PAB02,1,1992,6,3,020a,ir,,3 ,8.87,0.20,0.00,114.70,-99.90,
PAB02,1,1992,6,3,020a,ir,,4 ,7.10,11.70,0.00,85.30,-99.90,
PAB02,1,1992,6,3,020a,ir,,5 ,16.92,5.50,0.00,104.30,-99.90,
PAB02,1,1992,6,3,020a,ir,,6 ,7.44,9.39,0.00,151.60,-99.90,
PAB02,1,1992,6,3,020a,ir,,7 ,8.72,5.77,0.01,240.00,-99.90,
PAB02,1,1992,6,3,020a,ir,,8 ,7.31,10.63,0.01,87.30,-99.90,
PAB02,1,1992,6,3,020a,ir,,9 ,6.67,7.88,0.05,106.40,-99.90,
PAB02,1,1992,6,3,020a,ir,,10,12.71,13.20,0.06,141.80,-99.90,
