RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,TRANSECT,PLOTNUM,LVGRASS,FORBS,CUYRDEAD,PRYRDEAD,WOODY
1992,9,7,020b,sl,b ,2,17.9,1.5,12.3,22.9,0
1992,9,7,020b,sl,b ,3,6.9,12.2,2.5,5.6,0
1992,9,7,020b,sl,b ,4,16.4,2,11.4,43.6,0
1992,9,7,020b,sl,b ,5,6.4,9,12.2,33.1,0
1992,9,7,020b,sl,c ,1,39.6,0,10.1,100.7,0
1992,9,7,020b,sl,c ,2,24.1,35.6,17.9,35.1,0
1992,9,7,020b,sl,c ,3,13.3,13.3,7.2,25.4,0
1992,9,7,020b,sl,c ,4,18.5,13.8,14.1,31.8,0
1992,9,7,020b,sl,c ,5,29.2,1,8.2,23.5,0
1992,9,7,020b,sl,d ,1,11.9,20.9,1.3,16.8,0
1992,9,7,020b,sl,d ,2,31.8,51.1,7.7,8.6,0
1992,9,7,020b,sl,d ,3,15.2,10,6,7.5,0
1992,9,7,020b,sl,d ,4,15.3,37.7,2.7,20.8,0
1992,9,7,020b,sl,d ,5,39.1,0.4,10.8,18,0
1992,9,4,020b,tu,a ,1,18.9,35.7,4,16.3,15.6
1992,9,4,020b,tu,a ,2,22.1,33.2,3.5,30.2,0
1992,9,4,020b,tu,a ,3,21.4,28,18.1,35.6,0
1992,9,4,020b,tu,a ,4,8.9,68,2,25.6,0
1992,9,4,020b,tu,a ,5,33.7,5.1,17.7,25.9,0
1992,9,4,020b,tu,b ,1,24.4,6.9,12.3,27.4,0
1992,9,4,020b,tu,b ,2,25,38.8,6,15.5,0
1992,9,4,020b,tu,b ,3,15.7,60.9,4.9,2.3,1.9
1992,9,4,020b,tu,b ,4,68.6,12.5,19.7,36.2,1.6
1992,9,4,020b,tu,b ,5,7.2,67.5,2.3,4.1,0
1992,9,4,020b,tu,c ,1,14.3,17.7,1,3.4,0
1992,9,4,020b,tu,c ,2,30.7,20.1,4.5,20.1,0
1992,9,4,020b,tu,c ,3,25.4,20,8,7.1,0
1992,9,4,020b,tu,c ,4,19.7,23.4,18.6,21.2,0
1992,9,4,020b,tu,c ,5,24.5,22.5,15.4,12.1,0
1992,9,4,020b,tu,d ,1,18.6,1.5,9.1,13.3,0
1992,9,4,020b,tu,d ,2,31.8,4.1,38.2,37.1,0
1992,9,4,020b,tu,d ,3,13.2,12.2,7.7,6.6,0
1992,9,4,020b,tu,d ,4,37.1,18.6,6.3,8.9,0
1992,9,4,020b,tu,d ,5,11,44.3,1,13.4,0
1992,9,4,020b,fl,a ,1,23.2,15.7,16.5,13.2,0
1992,9,4,020b,fl,a ,2,24.7,16.8,4.2,28.5,0
1992,9,4,020b,fl,a ,3,2.9,50.1,1.6,3.1,0
1992,9,4,020b,fl,a ,4,34.2,28.7,5.9,50.5,0
1992,9,4,020b,fl,a ,5,25.9,4.4,6.5,27,0
1992,9,4,020b,fl,b ,1,14.6,2.9,4.6,16.3,0
1992,9,4,020b,fl,b ,2,16.7,3.8,7.7,9.1,0
1992,9,4,020b,fl,b ,3,28.2,0.5,13.1,20.2,0
1992,9,4,020b,fl,b ,4,15.5,2.3,10.6,23.4,0
1992,9,4,020b,fl,b ,5,21.7,0.5,9.4,23.3,0
1992,9,4,020b,fl,c ,1,33.1,9.5,21.1,24.6,0
1992,9,4,020b,fl,c ,2,20.1,12.7,21.5,27.4,0
1992,9,4,020b,fl,c ,3,16.3,0,3.7,36.1,0
1992,9,4,020b,fl,c ,4,10.7,7.5,26.3,25.7,0
1992,9,4,020b,fl,c ,5,9.4,27.1,4.2,16,0
1992,9,4,020b,fl,d ,1,7.4,14.5,1.6,0,0.5
1992,9,4,020b,fl,d ,2,15.4,8.3,3.2,0,0
1992,9,4,020b,fl,d ,3,21.5,17.8,6.9,0,0
1992,9,4,020b,fl,d ,4,32.9,19.9,10.9,0,0
1992,9,4,020b,fl,d ,5,9.2,16.6,3,1.3,0
1992,9,11,004b,sl,a ,1,14.9,7.5,14.9,14.5,0
1992,9,11,004b,sl,a ,2,22.6,0,13.1,24.8,0
1992,9,11,004b,sl,a ,3,19.9,2,15.4,20.9,0
1992,9,11,004b,sl,a ,4,33.2,0.3,15.7,35.6,0
1992,9,11,004b,sl,a ,5,51,1.2,28.4,41.7,0
1992,9,11,004b,sl,b ,1,41.7,10.9,2.2,82.7,0
1992,9,11,004b,sl,b ,2,49.8,1.3,2.6,41.3,2.2
1992,9,11,004b,sl,b ,3,16.6,0.3,10,48.8,5.4
1992,9,11,004b,sl,b ,4,11.9,12.5,12.4,33.5,11.2
1992,9,11,004b,sl,b ,5,29,2.6,29.2,31.8,0
1992,9,11,004b,sl,c ,1,15,17.1,11.9,8.6,0.3
1992,9,11,004b,sl,c ,2,22.5,3.6,11.9,14.4,0.9
1992,9,11,004b,sl,c ,3,14.2,20.8,7.6,17.3,0
1992,9,11,004b,sl,c ,4,37.8,13.9,8.8,41.9,0
1992,9,11,004b,sl,c ,5,23.9,9.7,8.9,39.7,9.9
1992,9,11,004b,sl,d ,1,21,2.1,19,9.3,1.2
1992,9,11,004b,sl,d ,2,17.7,5.5,9.4,10.7,0
1992,9,11,004b,sl,d ,3,15.5,9.9,7.4,4.8,1.2
1992,9,11,004b,sl,d ,4,25,6,11.2,12,5.2
1992,9,11,004b,sl,d ,5,29.7,1.3,13.9,19.8,9.5
1992,9,7,004b,tu,a ,1,26.7,16.5,6,-99.9,0
1992,9,7,004b,tu,a ,2,33.4,4.8,17.7,31.4,0
1992,9,7,004b,tu,a ,3,35.7,1.6,19.6,8.3,0
1992,9,7,004b,tu,a ,4,27.6,3.6,15,28,0
1992,9,7,004b,tu,a ,5,21.8,21.2,8.1,19.1,0
1992,9,7,004b,tu,b ,1,21.4,12.6,3.3,58.4,2.8
1992,9,7,004b,tu,b ,2,24.6,8.9,4.3,61.2,5.3
1992,9,7,004b,tu,b ,3,10.2,6.8,8.4,65.1,25.1
1992,9,7,004b,tu,b ,4,22.9,3.7,9.3,37.8,0
1992,9,7,004b,tu,b ,5,18.9,3.6,2.9,34.9,0
1992,9,7,004b,tu,c ,1,37.2,36.2,7.1,38.3,0
1992,9,7,004b,tu,c ,2,33.3,6.9,4.8,38.8,0
1992,9,7,004b,tu,c ,3,23.7,16.3,7.4,36,13.7
1992,9,7,004b,tu,c ,4,16.2,4.2,12.7,49.8,0
1992,9,7,004b,tu,c ,5,16,14.2,8.2,61.9,2.7
1992,9,7,004b,tu,d ,1,28.6,17.8,5.7,39.1,1.2
1992,9,7,004b,tu,d ,2,19.4,7,8.5,54.8,0.4
1992,9,7,004b,tu,d ,3,20.6,1.9,6.3,31.7,0
1992,9,7,004b,tu,d ,4,40.2,4.1,27.9,28.6,0
1992,9,7,004b,tu,d ,5,7.6,14.4,6,93.1,9.6
1992,9,7,004b,fl,a ,1,20.6,0.7,3,32.3,0
1992,9,7,004b,fl,a ,2,22.2,4.8,5.2,18.3,0
1992,9,7,004b,fl,a ,3,20,4.5,5,19.3,0
1992,9,7,004b,fl,a ,4,17.1,8.5,4.2,11.9,0
1992,9,7,004b,fl,a ,5,17.6,4.9,3.5,11.4,0
1992,9,7,004b,fl,b ,1,8.7,1.6,6.4,19.7,10.8
1992,9,7,004b,fl,b ,2,14.3,1.8,11.4,10,0
1992,9,7,004b,fl,b ,3,15.5,3.4,12.9,12.1,0
1992,9,7,004b,fl,b ,4,15.8,4.3,15.2,28.4,0
1992,9,7,004b,fl,b ,5,15.6,9.9,7.5,14.3,0
1992,9,7,004b,fl,c ,1,40.1,5.9,5.8,50.1,1.6
1992,9,7,004b,fl,c ,2,33.6,4.7,5.6,27.7,0
1992,9,7,004b,fl,c ,3,18.1,11.2,5.7,25.7,0
1992,9,7,004b,fl,c ,4,31.5,2.6,2.9,53.7,0
1992,9,7,004b,fl,c ,5,15.3,0.3,3.7,20.9,0
1992,9,7,004b,fl,d ,1,19.5,1.8,6.1,16.6,0
1992,9,7,004b,fl,d ,2,25.6,2.7,16.2,19.2,0
1992,9,7,004b,fl,d ,3,17.1,1,15.5,11.3,0
1992,9,7,004b,fl,d ,4,21,3.2,9.7,12.9,0
1992,9,7,004b,fl,d ,5,16.3,6,5.8,5.7,0
1992,9,12,001d,fl,a ,1,26.1,0.1,9.6,0,0
1992,9,12,001d,fl,a ,2,25.1,2.5,12.8,0,0
1992,9,12,001d,fl,a ,3,24.7,1.1,12.9,0,0
1992,9,12,001d,fl,a ,4,25.9,0,10.1,0,0
1992,9,12,001d,fl,a ,5,20.9,0.1,7.5,0,0
1992,9,12,001d,fl,b ,1,29.6,1,10.4,0,0
1992,9,12,001d,fl,b ,2,36.9,0.1,11.7,0,0
1992,9,12,001d,fl,b ,3,29.8,1,7.9,0,0
1992,9,12,001d,fl,b ,4,31.3,0.1,12.7,0,0
1992,9,12,001d,fl,b ,5,37,0.1,19.8,0,0
1992,9,12,001d,fl,c ,1,19.4,1.3,11.6,0,0
1992,9,12,001d,fl,c ,2,27.3,0,8.8,0,0
1992,9,12,001d,fl,c ,3,21.1,0.4,8.4,0,0
1992,9,12,001d,fl,c ,4,24.8,0,12.6,0,0
1992,9,12,001d,fl,c ,5,16,0,6,0,0
1992,9,12,001d,fl,d ,1,15.9,3.4,13.1,0,0
1992,9,12,001d,fl,d ,2,31,0.3,15.6,0,0
1992,9,12,001d,fl,d ,3,24.8,1,16.7,0,0
1992,9,12,001d,fl,d ,4,16.4,0.9,7.4,0,0
1992,9,12,001d,fl,d ,5,26.1,3.1,16.8,0,0
1992,9,12,001d,tu,a ,1,37.3,3.5,15,0,0
1992,9,12,001d,tu,a ,2,29.8,0.7,17.3,0,0
1992,9,12,001d,tu,a ,3,59.4,0.7,31.3,0,0
1992,9,12,001d,tu,a ,4,46.2,7.3,27.9,0,0
1992,9,12,001d,tu,a ,5,76.7,0.7,36,0,0
1992,9,12,001d,tu,b ,1,80,2.8,30.5,0,0
1992,9,12,001d,tu,b ,2,43.1,0,23.8,0,0
1992,9,12,001d,tu,b ,3,42.7,0.2,20.3,0,0
1992,9,12,001d,tu,b ,4,38.9,2.5,25.1,0,0
1992,9,12,001d,tu,b ,5,23,0.7,17.1,0,0
1992,9,12,001d,tu,c ,1,51.4,0.1,20.6,0,0
1992,9,12,001d,tu,c ,2,41.7,0,12.1,0,0
1992,9,12,001d,tu,c ,3,32.1,0.2,10,0,0
1992,9,12,001d,tu,c ,4,38.8,3.6,19.3,0,0
1992,9,12,001d,tu,c ,5,27.7,0.6,12.2,0,0
1992,9,12,001d,tu,d ,1,30.8,0.4,16.1,0,0
1992,9,12,001d,tu,d ,2,60.1,0,13.2,0,0
1992,9,12,001d,tu,d ,3,43.2,0.3,21.5,0,0
1992,9,12,001d,tu,d ,4,67.8,0,15.7,0,0
1992,9,12,001d,tu,d ,5,70.1,0,20,0,0
1992,9,12,001d,sl,a ,1,16,0.3,6.8,0,0
1992,9,12,001d,sl,a ,2,28,0,9.8,0,0
1992,9,12,001d,sl,a ,3,16.8,3.4,10.1,0,0
1992,9,12,001d,sl,a ,4,25.1,1.3,9.6,0,0
1992,9,12,001d,sl,a ,5,21.9,1.6,9.2,0,1.8
1992,9,12,001d,sl,b ,1,18.3,6.5,10.2,0,0
1992,9,12,001d,sl,b ,2,27.1,1.1,14.4,0,0
1992,9,12,001d,sl,b ,3,16.4,0.1,8,0,0
1992,9,12,001d,sl,b ,4,29.1,0.1,8.9,0,0
1992,9,12,001d,sl,b ,5,43.7,0,11.6,0,0
1992,9,12,001d,sl,c ,1,29.1,6.7,10.7,0,0
1992,9,12,001d,sl,c ,2,30.8,0.3,20.3,0,0
1992,9,12,001d,sl,c ,3,42.6,0,19.4,0,0
1992,9,12,001d,sl,c ,4,35.9,2,15.4,0,0
1992,9,12,001d,sl,c ,5,26.9,0.6,14.6,0,0.9
1992,9,12,001d,sl,d ,1,24,0.7,17.3,0,0
1992,9,12,001d,sl,d ,2,26,0.1,11.3,0,0
1992,9,12,001d,sl,d ,3,31.2,0.4,20.4,0,0
1992,9,12,001d,sl,d ,4,22.5,0.3,13.2,0,0
1992,9,12,001d,sl,d ,5,26.1,0.2,16.9,0,0
1993,9,11,001d,fl,a ,1,35.1,0.7,7.9,0,0
1993,9,11,001d,fl,a ,2,44.7,0.4,10.3,0,0
1993,9,11,001d,fl,a ,3,36.5,0.2,10.9,0,0
1993,9,11,001d,fl,a ,4,48.5,0,11.6,0,0
1993,9,11,001d,fl,a ,5,42.5,7.8,15.3,0,0
1993,9,11,001d,fl,b ,1,47.7,2.6,16,0,0
1993,9,11,001d,fl,b ,2,51.7,0.5,20.4,0,0
1993,9,11,001d,fl,b ,3,50.6,0,18.7,0,0
1993,9,11,001d,fl,b ,4,45.6,6.7,6.4,0,0
1993,9,11,001d,fl,b ,5,21.6,0.4,8.5,0,0
1993,9,11,001d,fl,c ,1,40.8,1.1,11.9,0,0
1993,9,11,001d,fl,c ,2,47.5,0.6,13,0,0
1993,9,11,001d,fl,c ,3,33.7,0,13.2,0,0
1993,9,11,001d,fl,c ,4,36.5,1.8,12.3,0,0
1993,9,11,001d,fl,c ,5,40,3.2,14.6,0,0
1993,9,11,001d,fl,d ,1,34.2,4.1,14.5,0,0.3
1993,9,11,001d,fl,d ,2,35.9,1.5,12.9,0,0
1993,9,11,001d,fl,d ,3,41,1.8,11.2,0,0
1993,9,11,001d,fl,d ,4,63.8,4.4,23.4,0,0
1993,9,11,001d,fl,d ,5,41.6,5.4,8.5,0,0
1993,9,11,001d,sl,a ,1,40,0,11.8,0,0
1993,9,11,001d,sl,a ,2,35.9,0,8.3,0,0
1993,9,11,001d,sl,a ,3,36.3,1,10.8,0,0
1993,9,11,001d,sl,a ,4,30.8,1.1,16.8,0,0
1993,9,11,001d,sl,a ,5,31.4,0.7,15.5,0,0
1993,9,11,001d,sl,b ,1,45.5,0.8,17.1,0,0
1993,9,11,001d,sl,b ,2,35.5,1.1,8.3,0,11.3
1993,9,11,001d,sl,b ,3,55.1,2.9,17.7,0,0
1993,9,11,001d,sl,b ,4,23.9,0.3,7,0,0
1993,9,11,001d,sl,b ,5,33.4,0.7,11.5,0,0
1993,9,11,001d,sl,c ,1,36,2.6,9.4,0,0
1993,9,11,001d,sl,c ,2,46.7,1.1,16.8,0,0
1993,9,11,001d,sl,c ,3,33.8,1.3,10.6,0,0
1993,9,11,001d,sl,c ,4,62.7,0.6,14.2,0,0
1993,9,11,001d,sl,c ,5,29.4,1.5,8.3,0,0
1993,9,11,001d,sl,d ,1,45.7,0.2,10.4,0,0
1993,9,11,001d,sl,d ,2,45.7,0.2,11.7,0,0
1993,9,11,001d,sl,d ,3,44.7,1.7,10.1,0,0
1993,9,11,001d,sl,d ,4,34.2,0.2,11.2,0,0
1993,9,11,001d,sl,d ,5,48.2,0,12.9,0,0
1993,9,11,001d,tu,a ,1,108.9,2.5,40.8,0,0
1993,9,11,001d,tu,a ,2,62.9,3.4,21.3,0,0
1993,9,11,001d,tu,a ,3,56,0.3,20.8,0,0
1993,9,11,001d,tu,a ,4,57.5,6.3,14.5,0,0
1993,9,11,001d,tu,a ,5,72.6,2.7,19.4,0,0
1993,9,11,001d,tu,b ,1,48.8,6.5,14.7,0,0
1993,9,11,001d,tu,b ,2,36.7,0.4,14,0,0
1993,9,11,001d,tu,b ,3,54.2,0.9,10.9,0,0
1993,9,11,001d,tu,b ,4,46.1,6.4,16.3,0,0
1993,9,11,001d,tu,b ,5,42.2,0,18.1,0,0
1993,9,11,001d,tu,c ,1,46.1,0,12.6,0,0
1993,9,11,001d,tu,c ,2,41.3,2.4,12.2,0,0
1993,9,11,001d,tu,c ,3,38.3,0.5,11.1,0,0
1993,9,11,001d,tu,c ,4,77.1,2.5,13.5,0,0
1993,9,11,001d,tu,c ,5,50.6,0.2,15,0,0
1993,9,11,001d,tu,d ,1,35.6,0,14,0,0
1993,9,11,001d,tu,d ,2,34,1.9,12.9,0,0
1993,9,11,001d,tu,d ,3,56.2,0.1,19,0,0
1993,9,11,001d,tu,d ,4,51,0.4,17.3,0,0
1993,9,11,001d,tu,d ,5,81.7,0,20.8,0,0
1993,9,16,020b,fl,a ,1,28.7,5.2,6.1,56,0
1993,9,16,020b,fl,a ,2,20.9,7.6,2.6,29.9,0
1993,9,16,020b,fl,a ,3,25.5,10.5,3.4,21.3,0
1993,9,16,020b,fl,a ,4,45.3,9.2,17.2,18.5,0
1993,9,16,020b,fl,a ,5,21.6,6.4,4.8,21,0
1993,9,16,020b,fl,b ,1,24.5,0,13.7,25.9,0
1993,9,16,020b,fl,b ,2,31.6,1.2,14.6,29.8,0
1993,9,16,020b,fl,b ,3,24.2,1.4,11.5,22.6,0
1993,9,16,020b,fl,b ,4,21.4,0.1,10.1,24.8,0
1993,9,16,020b,fl,b ,5,41.4,2.7,9.1,27.4,0
1993,9,16,020b,fl,c ,1,40.5,9.3,11,26.6,0
1993,9,16,020b,fl,c ,2,37.1,1.1,19.9,21.7,0
1993,9,16,020b,fl,c ,3,16.6,1.6,5.2,43.1,0
1993,9,16,020b,fl,c ,4,18.7,0,13.9,48.2,0
1993,9,16,020b,fl,c ,5,33.4,3.5,9.8,45.5,0
1993,9,16,020b,fl,d ,1,50.5,1.7,18.8,17.5,0
1993,9,16,020b,fl,d ,2,61.9,7.9,10.8,58.4,7.1
1993,9,16,020b,fl,d ,3,37.6,13.1,9.6,26.2,0
1993,9,16,020b,fl,d ,4,34.2,7.6,12.9,17.6,0
1993,9,16,020b,fl,d ,5,32.3,4.9,7,16.5,0
1993,9,16,020b,sl,a ,1,16,5.6,14,36.7,0
1993,9,16,020b,sl,a ,2,25.7,0,27.8,14.9,0
1993,9,16,020b,sl,a ,3,27,3.3,10.9,29.4,0
1993,9,16,020b,sl,a ,4,15.4,3,4.5,43.2,0
1993,9,16,020b,sl,a ,5,19,1.1,6.9,18.6,0
1993,9,16,020b,sl,b ,1,11.9,0,29.6,57.9,0
1993,9,16,020b,sl,b ,2,8.3,0.7,7.2,42.2,0
1993,9,16,020b,sl,b ,3,18.3,5.9,9.7,15,0
1993,9,16,020b,sl,b ,4,8,3.1,20.2,61.6,0
1993,9,16,020b,sl,b ,5,12.6,3.1,4.8,86.4,0
1993,9,16,020b,sl,c ,1,2.6,1.1,3.9,93.8,40.1
1993,9,16,020b,sl,c ,2,38.8,3.8,29.5,16.1,0
1993,9,16,020b,sl,c ,3,12.4,4.2,30.3,36,0
1993,9,16,020b,sl,c ,4,16.7,6.1,4.9,16.4,0
1993,9,16,020b,sl,c ,5,70.3,2.6,12.7,32.3,0
1993,9,16,020b,sl,d ,1,9.4,1.5,1.3,5.3,10.8
1993,9,16,020b,sl,d ,2,13.7,3.1,2.8,13.6,0
1993,9,16,020b,sl,d ,3,27.7,0.6,3.6,8.1,0
1993,9,16,020b,sl,d ,4,28.2,0.3,26.1,32.7,0
1993,9,16,020b,sl,d ,5,21.1,8,20.6,9.6,0
1993,9,16,020b,tu,a ,1,22.5,2.3,26,32.6,0
1993,9,16,020b,tu,a ,2,31.9,6.3,9.4,45.5,1.5
1993,9,16,020b,tu,a ,3,23.1,3.7,14.6,16.7,0
1993,9,16,020b,tu,a ,4,9.1,30.9,2,26.4,0
1993,9,16,020b,tu,a ,5,27.6,9.9,10.6,28.3,0
1993,9,16,020b,tu,b ,1,11.2,10.8,5.4,36.7,0
1993,9,16,020b,tu,b ,2,49.7,13.9,5.1,47.3,0
1993,9,16,020b,tu,b ,3,44.2,13.6,18.1,16.4,0
1993,9,16,020b,tu,b ,4,30.4,25.1,8.9,18.6,0
1993,9,16,020b,tu,b ,5,38.6,12.4,7.7,57.4,0
1993,9,16,020b,tu,c ,1,7.5,31.1,2.5,41.9,0.1
1993,9,16,020b,tu,c ,2,22.2,9.1,19.1,19.2,0
1993,9,16,020b,tu,c ,3,20.9,1.3,5,6.4,26.6
1993,9,16,020b,tu,c ,4,44.2,9.4,22.4,54.9,0
1993,9,16,020b,tu,c ,5,11.2,4.7,2.4,21.2,0
1993,9,16,020b,tu,d ,1,12.6,0.2,5.3,4.9,0
1993,9,16,020b,tu,d ,2,21.2,0.7,15,41.1,0
1993,9,16,020b,tu,d ,3,13.3,3.8,18.6,38.2,0
1993,9,16,020b,tu,d ,4,26.6,2.2,18,16.4,0
1993,9,16,020b,tu,d ,5,19.6,0.5,2.6,6.9,0
1993,9,14,004b,fl,a ,1,44.8,0.5,24.8,43.9,0
1993,9,14,004b,fl,a ,2,17.6,2,12.7,11.5,0
1993,9,14,004b,fl,a ,3,49.7,2.2,13.8,17.3,0
1993,9,14,004b,fl,a ,4,31.3,9.3,12.2,29.9,0
1993,9,14,004b,fl,a ,5,15,0.6,4.4,35.9,0
1993,9,14,004b,fl,b ,1,23.1,1.4,5,34.3,0
1993,9,14,004b,fl,b ,2,26.5,5.5,3.6,48.2,91.5
1993,9,14,004b,fl,b ,3,26.8,13.9,16.5,31.1,0
1993,9,14,004b,fl,b ,4,23.1,3.1,10.6,29.2,0
1993,9,14,004b,fl,b ,5,16.8,6.6,5.9,39,0
1993,9,14,004b,fl,c ,1,36.6,2.7,21.1,34.1,3.5
1993,9,14,004b,fl,c ,2,41.3,0.9,16.7,56.9,0
1993,9,14,004b,fl,c ,3,19,15.2,10.2,11.5,0
1993,9,14,004b,fl,c ,4,33.6,6.5,17.7,23.2,0
1993,9,14,004b,fl,c ,5,32.6,7.9,16.1,51.5,0
1993,9,14,004b,fl,d ,1,26.07,0.39,9.06,23.62,0.61
1993,9,14,004b,fl,d ,2,25.25,0.46,4.43,31.5,0
1993,9,14,004b,fl,d ,3,21.84,3.32,15.25,33.07,0
1993,9,14,004b,fl,d ,4,34.73,2.58,9.29,44.21,0
1993,9,14,004b,fl,d ,5,32.78,1.62,11.4,22.27,0
1993,9,14,004b,sl,a ,1,27.8,0.8,13.1,24.9,1.6
1993,9,14,004b,sl,a ,2,16.62,0.17,4.73,39.75,0
1993,9,14,004b,sl,a ,3,17.7,1.4,18.7,56.2,0
1993,9,14,004b,sl,a ,4,15.7,0,12.3,36.4,0
1993,9,14,004b,sl,a ,5,20.5,6.7,4.7,26.4,0
1993,9,14,004b,sl,b ,1,20.8,12.9,5.7,80.2,0
1993,9,14,004b,sl,b ,2,8.9,16.5,14.5,46.1,0
1993,9,14,004b,sl,b ,3,26.7,6.7,11.3,53.2,5.3
1993,9,14,004b,sl,b ,4,9.1,4.2,2.5,22.4,0
1993,9,14,004b,sl,b ,5,11.2,5.1,36,44.5,0
1993,9,14,004b,sl,c ,1,43.2,1.2,24.1,70.3,5.3
1993,9,14,004b,sl,c ,2,37.1,1.7,4.5,28.7,0
1993,9,14,004b,sl,c ,3,25.1,7.8,9,21.7,0
1993,9,14,004b,sl,c ,4,29.4,1,13,31.5,0
1993,9,14,004b,sl,c ,5,38.5,0.02,15.4,35.6,0
1993,9,14,004b,sl,d ,1,20.61,7.18,16.92,98.02,0
1993,9,14,004b,sl,d ,2,25.25,5.72,7.39,44.1,0
1993,9,14,004b,sl,d ,3,38.31,1.91,16.72,21.56,0
1993,9,14,004b,sl,d ,4,46.45,6.41,18.55,43.84,0
1993,9,14,004b,sl,d ,5,14.88,2.29,8.6,78.84,3.87
1993,9,21,004b,tu,a ,1,37.22,3.85,13.82,41.91,0
1993,9,21,004b,tu,a ,2,24.8,5.99,7.46,40.2,0
1993,9,21,004b,tu,a ,3,22.7,0.13,6.65,13.53,0
1993,9,21,004b,tu,a ,4,21.38,1.16,8.06,44.64,0
1993,9,21,004b,tu,a ,5,24.74,0.73,10.51,46.89,0
1993,9,21,004b,tu,b ,1,18.4,6.6,10.8,49.9,0
1993,9,21,004b,tu,b ,2,27.9,7.7,21.1,62.5,3.6
1993,9,21,004b,tu,b ,3,18.6,8.5,9.2,26.4,0
1993,9,21,004b,tu,b ,4,13.9,1.9,8,44,0
1993,9,21,004b,tu,b ,5,15.5,10,8.9,50,0
1993,9,21,004b,tu,c ,1,13.4,12.6,11.3,44.7,12.8
1993,9,21,004b,tu,c ,2,26,10.5,29.9,39,0
1993,9,21,004b,tu,c ,3,32.7,1.5,11.8,34.6,0
1993,9,21,004b,tu,c ,4,17.8,4,23.7,12.7,0
1993,9,21,004b,tu,c ,5,5.8,1.5,19.1,88.8,12.9
1993,9,21,004b,tu,d ,1,6.5,41.6,6.1,63.9,7.1
1993,9,21,004b,tu,d ,2,30,6.1,6.7,62.9,0
1993,9,21,004b,tu,d ,3,38.4,0,11.9,59.1,0
1993,9,21,004b,tu,d ,4,15.3,9.6,12.9,45.7,0
1993,9,21,004b,tu,d ,5,0.04,1.4,5.9,78.7,156.3
1994,8,31,001d,fl,a ,1,35.58,0,17,0,0
1994,8,31,001d,fl,a ,2,16.49,0.02,7.31,0,0
1994,8,31,001d,fl,a ,3,25.47,2.07,7.2,0,0
1994,8,31,001d,fl,a ,4,27.73,2.86,9.74,0,0
1994,8,31,001d,fl,a ,5,23.51,3.9,7.35,0,2.33
1994,8,31,001d,fl,b ,1,29.93,1.15,13.24,0,0
1994,8,31,001d,fl,b ,2,37.74,0,18.78,0,0
1994,8,31,001d,fl,b ,3,33.48,0,11.67,0,0
1994,8,31,001d,fl,b ,4,29.07,1.69,15.01,0,0
1994,8,31,001d,fl,b ,5,22.88,2.05,9.61,0,0
1994,8,31,001d,fl,c ,1,19.19,16.05,8.53,0,0
1994,8,31,001d,fl,c ,2,22.13,1.81,10.05,0,0
1994,8,31,001d,fl,c ,3,18.1,1.27,7.37,0,0
1994,8,31,001d,fl,c ,4,22.3,0.78,11.14,0,0
1994,8,31,001d,fl,c ,5,18.93,5.06,7.25,0,0
1994,8,31,001d,fl,d ,1,24.79,17.38,9.76,0,0
1994,8,31,001d,fl,d ,2,25.16,1,8.02,0,0
1994,8,31,001d,fl,d ,3,21.5,0.6,9.39,0,0
1994,8,31,001d,fl,d ,4,22.75,2.78,8.32,0,0
1994,8,31,001d,fl,d ,5,24.86,0,9.5,0,0
1994,8,31,001d,sl,a ,1,19.24,0,6.19,0,0
1994,8,31,001d,sl,a ,2,21.16,0,9.21,0,0
1994,8,31,001d,sl,a ,3,22.41,0.02,10.13,0,5.62
1994,8,31,001d,sl,a ,4,25.8,0,11.79,0,0
1994,8,31,001d,sl,a ,5,31.76,1.9,8.38,0,3.33
1994,8,31,001d,sl,b ,1,31.93,0.31,15.41,0,0
1994,8,31,001d,sl,b ,2,27.63,0.33,5.39,0,0
1994,8,31,001d,sl,b ,3,26.36,0.06,10.6,0,0
1994,8,31,001d,sl,b ,4,28.32,0.15,14.6,0,0
1994,8,31,001d,sl,b ,5,19.27,2.67,7.68,0,0
1994,8,31,001d,sl,c ,1,31.35,0.29,16.16,0,0
1994,8,31,001d,sl,c ,2,28.68,2.07,9.71,0,0
1994,8,31,001d,sl,c ,3,35.78,0.21,11.57,0,0
1994,8,31,001d,sl,c ,4,32.99,0.09,15.01,0,0
1994,8,31,001d,sl,c ,5,19.88,0,10.91,0,3.07
1994,8,31,001d,sl,d ,1,23.09,0.3,12.56,0,0
1994,8,31,001d,sl,d ,2,29.42,0.33,9.5,0,0
1994,8,31,001d,sl,d ,3,28.83,0.03,11.22,0,0
1994,8,31,001d,sl,d ,4,28.96,0.24,10.98,0,0
1994,8,31,001d,sl,d ,5,27.9,0.13,7.41,0,0
1994,8,31,001d,tu,a ,1,31.05,0.96,13.04,0,0
1994,8,31,001d,tu,a ,2,34.1,0.89,13.83,0,0
1994,8,31,001d,tu,a ,3,51.32,0.41,13.74,0,0
1994,8,31,001d,tu,a ,4,47.1,1.65,17.11,0,0
1994,8,31,001d,tu,a ,5,50.58,0,17.33,0,0
1994,8,31,001d,tu,b ,1,38.11,0.07,15.64,0,0
1994,8,31,001d,tu,b ,2,36.82,2.68,10.22,0,0
